variable,coefficient,file,species,model
PC2,-6.853647250475758,Amphiprion_percula_Combined_iter002_model.rds,Amphiprion_percula,Combined
PC3,-5.34448757637468,Amphiprion_percula_Combined_iter002_model.rds,Amphiprion_percula,Combined
PC4,-2.701046786597228,Amphiprion_percula_Combined_iter002_model.rds,Amphiprion_percula,Combined
PC4,2.4614466113932387,Amphiprion_percula_Combined_iter002_model.rds,Amphiprion_percula,Combined
PC4,-1.9047112359610638,Amphiprion_percula_Combined_iter002_model.rds,Amphiprion_percula,Combined
rugosity,-0.9073755003430294,Amphiprion_percula_Combined_iter002_model.rds,Amphiprion_percula,Combined
rugosity,0.9269119823958252,Amphiprion_percula_Combined_iter002_model.rds,Amphiprion_percula,Combined
rugosity,0.45021931188723785,Amphiprion_percula_Combined_iter002_model.rds,Amphiprion_percula,Combined
rugosity,0.19707160130183018,Amphiprion_percula_Combined_iter002_model.rds,Amphiprion_percula,Combined
rugosity,0.02961253174056738,Amphiprion_percula_Combined_iter002_model.rds,Amphiprion_percula,Combined
rugosity,0.029577061255253587,Amphiprion_percula_Combined_iter002_model.rds,Amphiprion_percula,Combined
biotic_suitability,0.19158948704906995,Amphiprion_percula_Combined_iter002_model.rds,Amphiprion_percula,Combined
biotic_suitability,-2.3865866333352717,Amphiprion_percula_Combined_iter002_model.rds,Amphiprion_percula,Combined
biotic_suitability,2.768705141789136,Amphiprion_percula_Combined_iter002_model.rds,Amphiprion_percula,Combined
biotic_suitability,3.2460996278269354,Amphiprion_percula_Combined_iter002_model.rds,Amphiprion_percula,Combined
biotic_suitability,0.025299572486613103,Amphiprion_percula_Combined_iter002_model.rds,Amphiprion_percula,Combined
biotic_suitability,0.6110885810091937,Amphiprion_percula_Combined_iter002_model.rds,Amphiprion_percula,Combined
PC1,1.1739007343022743,Amphiprion_percula_Combined_iter003_model.rds,Amphiprion_percula,Combined
PC1,3.5968613841940242,Amphiprion_percula_Combined_iter003_model.rds,Amphiprion_percula,Combined
PC2,-4.316369662892794,Amphiprion_percula_Combined_iter003_model.rds,Amphiprion_percula,Combined
PC2,2.86286173810937,Amphiprion_percula_Combined_iter003_model.rds,Amphiprion_percula,Combined
PC2,6.4330314945834095,Amphiprion_percula_Combined_iter003_model.rds,Amphiprion_percula,Combined
PC2,2.3478325225770136,Amphiprion_percula_Combined_iter003_model.rds,Amphiprion_percula,Combined
PC2,0.9430340307799001,Amphiprion_percula_Combined_iter003_model.rds,Amphiprion_percula,Combined
PC2,0.0710316037570399,Amphiprion_percula_Combined_iter003_model.rds,Amphiprion_percula,Combined
PC3,0.4990331156310791,Amphiprion_percula_Combined_iter003_model.rds,Amphiprion_percula,Combined
PC3,0.13744439496256805,Amphiprion_percula_Combined_iter003_model.rds,Amphiprion_percula,Combined
PC3,-1.052677494944419,Amphiprion_percula_Combined_iter003_model.rds,Amphiprion_percula,Combined
PC3,-0.9774185353387128,Amphiprion_percula_Combined_iter003_model.rds,Amphiprion_percula,Combined
PC4,1.7626619917396038,Amphiprion_percula_Combined_iter003_model.rds,Amphiprion_percula,Combined
PC4,5.672552320189247,Amphiprion_percula_Combined_iter003_model.rds,Amphiprion_percula,Combined
PC4,1.2069282639249708,Amphiprion_percula_Combined_iter003_model.rds,Amphiprion_percula,Combined
PC4,-2.176945863717276,Amphiprion_percula_Combined_iter003_model.rds,Amphiprion_percula,Combined
rugosity,-3.748575897465745,Amphiprion_percula_Combined_iter003_model.rds,Amphiprion_percula,Combined
rugosity,-1.9449988486421854,Amphiprion_percula_Combined_iter003_model.rds,Amphiprion_percula,Combined
rugosity,0.23277993990202434,Amphiprion_percula_Combined_iter003_model.rds,Amphiprion_percula,Combined
rugosity,0.41698758264793806,Amphiprion_percula_Combined_iter003_model.rds,Amphiprion_percula,Combined
biotic_suitability,0.3370222117357711,Amphiprion_percula_Combined_iter003_model.rds,Amphiprion_percula,Combined
biotic_suitability,1.620760994866042,Amphiprion_percula_Combined_iter003_model.rds,Amphiprion_percula,Combined
biotic_suitability,7.235965332549685,Amphiprion_percula_Combined_iter003_model.rds,Amphiprion_percula,Combined
biotic_suitability,0.3210026459953834,Amphiprion_percula_Combined_iter003_model.rds,Amphiprion_percula,Combined
biotic_suitability,2.046581844953543,Amphiprion_percula_Combined_iter003_model.rds,Amphiprion_percula,Combined
PC1,6.233142289778139,Amphiprion_percula_Combined_iter004_model.rds,Amphiprion_percula,Combined
PC1,4.073735558059812,Amphiprion_percula_Combined_iter004_model.rds,Amphiprion_percula,Combined
PC1,0.0033131419186492143,Amphiprion_percula_Combined_iter004_model.rds,Amphiprion_percula,Combined
PC1,0.35711036656992323,Amphiprion_percula_Combined_iter004_model.rds,Amphiprion_percula,Combined
PC1,0.014623524037216222,Amphiprion_percula_Combined_iter004_model.rds,Amphiprion_percula,Combined
PC1,-6.757581026273059,Amphiprion_percula_Combined_iter004_model.rds,Amphiprion_percula,Combined
PC1,-0.2562306426109523,Amphiprion_percula_Combined_iter004_model.rds,Amphiprion_percula,Combined
PC1,-0.6246359858021675,Amphiprion_percula_Combined_iter004_model.rds,Amphiprion_percula,Combined
PC2,1.5128358329600193,Amphiprion_percula_Combined_iter004_model.rds,Amphiprion_percula,Combined
PC2,0.6847798053787041,Amphiprion_percula_Combined_iter004_model.rds,Amphiprion_percula,Combined
PC2,0.8928057024627996,Amphiprion_percula_Combined_iter004_model.rds,Amphiprion_percula,Combined
PC2,-4.776553379740072,Amphiprion_percula_Combined_iter004_model.rds,Amphiprion_percula,Combined
PC3,0.4854857745388896,Amphiprion_percula_Combined_iter004_model.rds,Amphiprion_percula,Combined
PC3,-5.072485984905121,Amphiprion_percula_Combined_iter004_model.rds,Amphiprion_percula,Combined
PC4,-1.5084182017004348,Amphiprion_percula_Combined_iter004_model.rds,Amphiprion_percula,Combined
PC4,-2.57144895133296,Amphiprion_percula_Combined_iter004_model.rds,Amphiprion_percula,Combined
PC4,3.9013052537088773,Amphiprion_percula_Combined_iter004_model.rds,Amphiprion_percula,Combined
rugosity,-0.6935207111437998,Amphiprion_percula_Combined_iter004_model.rds,Amphiprion_percula,Combined
rugosity,0.8779153853825548,Amphiprion_percula_Combined_iter004_model.rds,Amphiprion_percula,Combined
rugosity,0.4002176139598249,Amphiprion_percula_Combined_iter004_model.rds,Amphiprion_percula,Combined
rugosity,1.2343159871859115,Amphiprion_percula_Combined_iter004_model.rds,Amphiprion_percula,Combined
biotic_suitability,-0.8639471961113548,Amphiprion_percula_Combined_iter004_model.rds,Amphiprion_percula,Combined
biotic_suitability,-1.5693520286478726,Amphiprion_percula_Combined_iter004_model.rds,Amphiprion_percula,Combined
biotic_suitability,4.579088237937059,Amphiprion_percula_Combined_iter004_model.rds,Amphiprion_percula,Combined
biotic_suitability,0.03165881053562709,Amphiprion_percula_Combined_iter004_model.rds,Amphiprion_percula,Combined
PC1,8.176797791496435,Amphiprion_percula_Combined_iter005_model.rds,Amphiprion_percula,Combined
PC1,1.2240544462921616,Amphiprion_percula_Combined_iter005_model.rds,Amphiprion_percula,Combined
PC1,0.0016559749258032847,Amphiprion_percula_Combined_iter005_model.rds,Amphiprion_percula,Combined
PC1,0.001652387388050856,Amphiprion_percula_Combined_iter005_model.rds,Amphiprion_percula,Combined
PC1,0.0010348353724633275,Amphiprion_percula_Combined_iter005_model.rds,Amphiprion_percula,Combined
PC1,-3.473238619312786,Amphiprion_percula_Combined_iter005_model.rds,Amphiprion_percula,Combined
PC1,-1.0975372799453367,Amphiprion_percula_Combined_iter005_model.rds,Amphiprion_percula,Combined
PC1,-2.2782539131177844,Amphiprion_percula_Combined_iter005_model.rds,Amphiprion_percula,Combined
PC1,-0.17875393370232073,Amphiprion_percula_Combined_iter005_model.rds,Amphiprion_percula,Combined
PC2,2.20132907772284,Amphiprion_percula_Combined_iter005_model.rds,Amphiprion_percula,Combined
PC2,2.576954401439756e-4,Amphiprion_percula_Combined_iter005_model.rds,Amphiprion_percula,Combined
PC2,0.5673696994801251,Amphiprion_percula_Combined_iter005_model.rds,Amphiprion_percula,Combined
PC2,-6.17122044083922,Amphiprion_percula_Combined_iter005_model.rds,Amphiprion_percula,Combined
PC3,-3.865432000116037,Amphiprion_percula_Combined_iter005_model.rds,Amphiprion_percula,Combined
PC4,-2.503791275100489,Amphiprion_percula_Combined_iter005_model.rds,Amphiprion_percula,Combined
PC4,0.010327595988492035,Amphiprion_percula_Combined_iter005_model.rds,Amphiprion_percula,Combined
PC4,1.1314902899849433,Amphiprion_percula_Combined_iter005_model.rds,Amphiprion_percula,Combined
PC4,0.4453930605425484,Amphiprion_percula_Combined_iter005_model.rds,Amphiprion_percula,Combined
PC4,2.582216329675319,Amphiprion_percula_Combined_iter005_model.rds,Amphiprion_percula,Combined
rugosity,-1.1633620587479516,Amphiprion_percula_Combined_iter005_model.rds,Amphiprion_percula,Combined
rugosity,-1.5761826318872767,Amphiprion_percula_Combined_iter005_model.rds,Amphiprion_percula,Combined
rugosity,1.0410586627067882,Amphiprion_percula_Combined_iter005_model.rds,Amphiprion_percula,Combined
rugosity,1.174001807070247,Amphiprion_percula_Combined_iter005_model.rds,Amphiprion_percula,Combined
biotic_suitability,0.7869598356934006,Amphiprion_percula_Combined_iter005_model.rds,Amphiprion_percula,Combined
biotic_suitability,-3.332069229816659,Amphiprion_percula_Combined_iter005_model.rds,Amphiprion_percula,Combined
biotic_suitability,3.863513795948698,Amphiprion_percula_Combined_iter005_model.rds,Amphiprion_percula,Combined
biotic_suitability,2.670825550957623,Amphiprion_percula_Combined_iter005_model.rds,Amphiprion_percula,Combined
biotic_suitability,-0.006865492843605033,Amphiprion_percula_Combined_iter005_model.rds,Amphiprion_percula,Combined
PC1,4.189102066343576,Amphiprion_percula_Combined_iter006_model.rds,Amphiprion_percula,Combined
PC1,-3.183444696083266,Amphiprion_percula_Combined_iter006_model.rds,Amphiprion_percula,Combined
PC1,-1.0347825489697728,Amphiprion_percula_Combined_iter006_model.rds,Amphiprion_percula,Combined
PC1,1.7404274623147755,Amphiprion_percula_Combined_iter006_model.rds,Amphiprion_percula,Combined
PC2,0.20442366316159172,Amphiprion_percula_Combined_iter006_model.rds,Amphiprion_percula,Combined
PC2,-4.049999149830916,Amphiprion_percula_Combined_iter006_model.rds,Amphiprion_percula,Combined
PC2,3.2489167156605605,Amphiprion_percula_Combined_iter006_model.rds,Amphiprion_percula,Combined
PC2,6.353424923396184,Amphiprion_percula_Combined_iter006_model.rds,Amphiprion_percula,Combined
PC2,1.5566617900098694,Amphiprion_percula_Combined_iter006_model.rds,Amphiprion_percula,Combined
PC2,0.40162076741220326,Amphiprion_percula_Combined_iter006_model.rds,Amphiprion_percula,Combined
PC3,1.9743333877954783,Amphiprion_percula_Combined_iter006_model.rds,Amphiprion_percula,Combined
PC4,0.6058648353710337,Amphiprion_percula_Combined_iter006_model.rds,Amphiprion_percula,Combined
PC4,3.1705440112828276,Amphiprion_percula_Combined_iter006_model.rds,Amphiprion_percula,Combined
PC4,3.0982203678176137,Amphiprion_percula_Combined_iter006_model.rds,Amphiprion_percula,Combined
PC4,-3.180213662678604,Amphiprion_percula_Combined_iter006_model.rds,Amphiprion_percula,Combined
rugosity,-1.4272834129931982,Amphiprion_percula_Combined_iter006_model.rds,Amphiprion_percula,Combined
rugosity,0.702600855842135,Amphiprion_percula_Combined_iter006_model.rds,Amphiprion_percula,Combined
rugosity,0.10970927470909314,Amphiprion_percula_Combined_iter006_model.rds,Amphiprion_percula,Combined
rugosity,9.38957246457115e-4,Amphiprion_percula_Combined_iter006_model.rds,Amphiprion_percula,Combined
rugosity,0.1250439325614767,Amphiprion_percula_Combined_iter006_model.rds,Amphiprion_percula,Combined
biotic_suitability,0.017344806440766063,Amphiprion_percula_Combined_iter006_model.rds,Amphiprion_percula,Combined
biotic_suitability,0.48120850965327067,Amphiprion_percula_Combined_iter006_model.rds,Amphiprion_percula,Combined
biotic_suitability,6.110942189885407,Amphiprion_percula_Combined_iter006_model.rds,Amphiprion_percula,Combined
biotic_suitability,0.048832945190124315,Amphiprion_percula_Combined_iter006_model.rds,Amphiprion_percula,Combined
biotic_suitability,0.5483999388026524,Amphiprion_percula_Combined_iter006_model.rds,Amphiprion_percula,Combined
biotic_suitability,0.9988982164615204,Amphiprion_percula_Combined_iter006_model.rds,Amphiprion_percula,Combined
biotic_suitability,0.21875526508815413,Amphiprion_percula_Combined_iter006_model.rds,Amphiprion_percula,Combined
PC1,0.09672972204962497,Amphiprion_percula_Combined_iter007_model.rds,Amphiprion_percula,Combined
PC1,7.510072809249641,Amphiprion_percula_Combined_iter007_model.rds,Amphiprion_percula,Combined
PC1,1.027406046067508,Amphiprion_percula_Combined_iter007_model.rds,Amphiprion_percula,Combined
PC1,0.013802848900598741,Amphiprion_percula_Combined_iter007_model.rds,Amphiprion_percula,Combined
PC1,1.6845138088628284e-4,Amphiprion_percula_Combined_iter007_model.rds,Amphiprion_percula,Combined
PC1,1.9095172563432503e-4,Amphiprion_percula_Combined_iter007_model.rds,Amphiprion_percula,Combined
PC1,-3.9671900195815444,Amphiprion_percula_Combined_iter007_model.rds,Amphiprion_percula,Combined
PC2,0.5972093729973107,Amphiprion_percula_Combined_iter007_model.rds,Amphiprion_percula,Combined
PC2,1.737120894698419,Amphiprion_percula_Combined_iter007_model.rds,Amphiprion_percula,Combined
PC2,-4.847908929818586,Amphiprion_percula_Combined_iter007_model.rds,Amphiprion_percula,Combined
PC3,4.168842067489819,Amphiprion_percula_Combined_iter007_model.rds,Amphiprion_percula,Combined
PC3,-9.193112927064659,Amphiprion_percula_Combined_iter007_model.rds,Amphiprion_percula,Combined
PC4,-1.3366135857498234,Amphiprion_percula_Combined_iter007_model.rds,Amphiprion_percula,Combined
PC4,-0.3565189077941734,Amphiprion_percula_Combined_iter007_model.rds,Amphiprion_percula,Combined
PC4,3.736476494583105,Amphiprion_percula_Combined_iter007_model.rds,Amphiprion_percula,Combined
PC4,-0.5996434922357504,Amphiprion_percula_Combined_iter007_model.rds,Amphiprion_percula,Combined
PC4,-0.8316675008695502,Amphiprion_percula_Combined_iter007_model.rds,Amphiprion_percula,Combined
PC4,1.6629829065954866,Amphiprion_percula_Combined_iter007_model.rds,Amphiprion_percula,Combined
rugosity,-3.498999868262184,Amphiprion_percula_Combined_iter007_model.rds,Amphiprion_percula,Combined
rugosity,0.5350432642968307,Amphiprion_percula_Combined_iter007_model.rds,Amphiprion_percula,Combined
rugosity,0.7789852207720394,Amphiprion_percula_Combined_iter007_model.rds,Amphiprion_percula,Combined
rugosity,0.12410724470922045,Amphiprion_percula_Combined_iter007_model.rds,Amphiprion_percula,Combined
biotic_suitability,-1.1973200033130862,Amphiprion_percula_Combined_iter007_model.rds,Amphiprion_percula,Combined
biotic_suitability,0.3363106312133598,Amphiprion_percula_Combined_iter007_model.rds,Amphiprion_percula,Combined
biotic_suitability,3.701501136342861,Amphiprion_percula_Combined_iter007_model.rds,Amphiprion_percula,Combined
biotic_suitability,1.876770689505098,Amphiprion_percula_Combined_iter007_model.rds,Amphiprion_percula,Combined
biotic_suitability,0.5243762735532751,Amphiprion_percula_Combined_iter007_model.rds,Amphiprion_percula,Combined
biotic_suitability,0.4695073581720264,Amphiprion_percula_Combined_iter007_model.rds,Amphiprion_percula,Combined
biotic_suitability,0.5215039030177502,Amphiprion_percula_Combined_iter007_model.rds,Amphiprion_percula,Combined
PC1,0.4530917705389929,Amphiprion_percula_Combined_iter008_model.rds,Amphiprion_percula,Combined
PC1,8.477187228063173,Amphiprion_percula_Combined_iter008_model.rds,Amphiprion_percula,Combined
PC1,-2.767891756143914,Amphiprion_percula_Combined_iter008_model.rds,Amphiprion_percula,Combined
PC1,-1.2878008492329036,Amphiprion_percula_Combined_iter008_model.rds,Amphiprion_percula,Combined
PC1,-3.420107361292258,Amphiprion_percula_Combined_iter008_model.rds,Amphiprion_percula,Combined
PC2,0.3302264325523666,Amphiprion_percula_Combined_iter008_model.rds,Amphiprion_percula,Combined
PC2,-5.170785049915548,Amphiprion_percula_Combined_iter008_model.rds,Amphiprion_percula,Combined
PC3,-4.525018524590887,Amphiprion_percula_Combined_iter008_model.rds,Amphiprion_percula,Combined
PC3,-1.488617346133613,Amphiprion_percula_Combined_iter008_model.rds,Amphiprion_percula,Combined
PC4,-3.0449763046091793,Amphiprion_percula_Combined_iter008_model.rds,Amphiprion_percula,Combined
PC4,2.956872280521987,Amphiprion_percula_Combined_iter008_model.rds,Amphiprion_percula,Combined
PC4,4.89750704683368,Amphiprion_percula_Combined_iter008_model.rds,Amphiprion_percula,Combined
rugosity,-2.2345042688152263,Amphiprion_percula_Combined_iter008_model.rds,Amphiprion_percula,Combined
rugosity,0.11834141378359633,Amphiprion_percula_Combined_iter008_model.rds,Amphiprion_percula,Combined
rugosity,0.11107890626501736,Amphiprion_percula_Combined_iter008_model.rds,Amphiprion_percula,Combined
rugosity,1.020744064662687,Amphiprion_percula_Combined_iter008_model.rds,Amphiprion_percula,Combined
biotic_suitability,0.6707052563988718,Amphiprion_percula_Combined_iter008_model.rds,Amphiprion_percula,Combined
biotic_suitability,-1.0061270827953948,Amphiprion_percula_Combined_iter008_model.rds,Amphiprion_percula,Combined
biotic_suitability,1.9368472423805796,Amphiprion_percula_Combined_iter008_model.rds,Amphiprion_percula,Combined
biotic_suitability,2.8927010009056997,Amphiprion_percula_Combined_iter008_model.rds,Amphiprion_percula,Combined
biotic_suitability,1.210537829557841,Amphiprion_percula_Combined_iter008_model.rds,Amphiprion_percula,Combined
biotic_suitability,0.014761513136974972,Amphiprion_percula_Combined_iter008_model.rds,Amphiprion_percula,Combined
PC1,0.040646419679941065,Amphiprion_percula_Combined_iter009_model.rds,Amphiprion_percula,Combined
PC1,0.3211701516091223,Amphiprion_percula_Combined_iter009_model.rds,Amphiprion_percula,Combined
PC1,0.40080541932483943,Amphiprion_percula_Combined_iter009_model.rds,Amphiprion_percula,Combined
PC1,2.873076347174087,Amphiprion_percula_Combined_iter009_model.rds,Amphiprion_percula,Combined
PC1,-7.103787563281626,Amphiprion_percula_Combined_iter009_model.rds,Amphiprion_percula,Combined
PC1,5.787160989318224,Amphiprion_percula_Combined_iter009_model.rds,Amphiprion_percula,Combined
PC2,0.40324274182450487,Amphiprion_percula_Combined_iter009_model.rds,Amphiprion_percula,Combined
PC2,-4.2918638619651,Amphiprion_percula_Combined_iter009_model.rds,Amphiprion_percula,Combined
PC2,3.344799384511178,Amphiprion_percula_Combined_iter009_model.rds,Amphiprion_percula,Combined
PC2,4.661861065021553,Amphiprion_percula_Combined_iter009_model.rds,Amphiprion_percula,Combined
PC3,-4.997365233113326,Amphiprion_percula_Combined_iter009_model.rds,Amphiprion_percula,Combined
PC3,-0.12753586668458636,Amphiprion_percula_Combined_iter009_model.rds,Amphiprion_percula,Combined
PC4,-0.14457334996583474,Amphiprion_percula_Combined_iter009_model.rds,Amphiprion_percula,Combined
PC4,1.8557363096207333,Amphiprion_percula_Combined_iter009_model.rds,Amphiprion_percula,Combined
PC4,-0.1749692304326811,Amphiprion_percula_Combined_iter009_model.rds,Amphiprion_percula,Combined
PC4,3.792496313302947,Amphiprion_percula_Combined_iter009_model.rds,Amphiprion_percula,Combined
PC4,-1.616124816727485,Amphiprion_percula_Combined_iter009_model.rds,Amphiprion_percula,Combined
rugosity,-1.2733004681810682,Amphiprion_percula_Combined_iter009_model.rds,Amphiprion_percula,Combined
rugosity,-1.6742587070752724,Amphiprion_percula_Combined_iter009_model.rds,Amphiprion_percula,Combined
rugosity,0.20033916881453243,Amphiprion_percula_Combined_iter009_model.rds,Amphiprion_percula,Combined
rugosity,0.001497973174125826,Amphiprion_percula_Combined_iter009_model.rds,Amphiprion_percula,Combined
biotic_suitability,0.876169901218047,Amphiprion_percula_Combined_iter009_model.rds,Amphiprion_percula,Combined
biotic_suitability,2.713120968392431,Amphiprion_percula_Combined_iter009_model.rds,Amphiprion_percula,Combined
biotic_suitability,4.159727943577008,Amphiprion_percula_Combined_iter009_model.rds,Amphiprion_percula,Combined
biotic_suitability,0.10947814625455135,Amphiprion_percula_Combined_iter009_model.rds,Amphiprion_percula,Combined
biotic_suitability,0.028958049001488056,Amphiprion_percula_Combined_iter009_model.rds,Amphiprion_percula,Combined
biotic_suitability,0.11212486253406177,Amphiprion_percula_Combined_iter009_model.rds,Amphiprion_percula,Combined
biotic_suitability,1.6698541496009813,Amphiprion_percula_Combined_iter009_model.rds,Amphiprion_percula,Combined
PC1,4.708520166465993,Amphiprion_percula_Combined_iter010_model.rds,Amphiprion_percula,Combined
PC1,0.03938705347135193,Amphiprion_percula_Combined_iter010_model.rds,Amphiprion_percula,Combined
PC1,-2.852978028807788,Amphiprion_percula_Combined_iter010_model.rds,Amphiprion_percula,Combined
PC1,0.1810314219801212,Amphiprion_percula_Combined_iter010_model.rds,Amphiprion_percula,Combined
PC1,-4.788751479016012,Amphiprion_percula_Combined_iter010_model.rds,Amphiprion_percula,Combined
PC2,2.8698801593289938,Amphiprion_percula_Combined_iter010_model.rds,Amphiprion_percula,Combined
PC2,0.2900276611723646,Amphiprion_percula_Combined_iter010_model.rds,Amphiprion_percula,Combined
PC2,0.1767113278573507,Amphiprion_percula_Combined_iter010_model.rds,Amphiprion_percula,Combined
PC2,-4.061039384884867,Amphiprion_percula_Combined_iter010_model.rds,Amphiprion_percula,Combined
PC3,0.3420984973062581,Amphiprion_percula_Combined_iter010_model.rds,Amphiprion_percula,Combined
PC3,-4.516184347654218,Amphiprion_percula_Combined_iter010_model.rds,Amphiprion_percula,Combined
PC3,-1.2972878027401986,Amphiprion_percula_Combined_iter010_model.rds,Amphiprion_percula,Combined
PC4,-2.979970633213876,Amphiprion_percula_Combined_iter010_model.rds,Amphiprion_percula,Combined
PC4,4.217321527688347,Amphiprion_percula_Combined_iter010_model.rds,Amphiprion_percula,Combined
PC4,0.5595313797777566,Amphiprion_percula_Combined_iter010_model.rds,Amphiprion_percula,Combined
rugosity,-1.8112513720989256,Amphiprion_percula_Combined_iter010_model.rds,Amphiprion_percula,Combined
rugosity,-0.005719728068971041,Amphiprion_percula_Combined_iter010_model.rds,Amphiprion_percula,Combined
rugosity,0.1829758241664903,Amphiprion_percula_Combined_iter010_model.rds,Amphiprion_percula,Combined
rugosity,1.0819314123583,Amphiprion_percula_Combined_iter010_model.rds,Amphiprion_percula,Combined
rugosity,1.5238912516025869,Amphiprion_percula_Combined_iter010_model.rds,Amphiprion_percula,Combined
biotic_suitability,-1.1479478106262453,Amphiprion_percula_Combined_iter010_model.rds,Amphiprion_percula,Combined
biotic_suitability,-0.6846467250609106,Amphiprion_percula_Combined_iter010_model.rds,Amphiprion_percula,Combined
biotic_suitability,-0.2314094526545774,Amphiprion_percula_Combined_iter010_model.rds,Amphiprion_percula,Combined
biotic_suitability,5.928424770773909,Amphiprion_percula_Combined_iter010_model.rds,Amphiprion_percula,Combined
biotic_suitability,0.36649106844768087,Amphiprion_percula_Combined_iter010_model.rds,Amphiprion_percula,Combined
PC1,3.126955209926789,Amphiprion_percula_Combined_iter011_model.rds,Amphiprion_percula,Combined
PC1,-3.1009215243063393,Amphiprion_percula_Combined_iter011_model.rds,Amphiprion_percula,Combined
PC1,-0.6154000251587789,Amphiprion_percula_Combined_iter011_model.rds,Amphiprion_percula,Combined
PC1,-3.3577570715877942,Amphiprion_percula_Combined_iter011_model.rds,Amphiprion_percula,Combined
PC2,1.797131085295362,Amphiprion_percula_Combined_iter011_model.rds,Amphiprion_percula,Combined
PC2,0.21461931040145946,Amphiprion_percula_Combined_iter011_model.rds,Amphiprion_percula,Combined
PC2,0.8538772857409936,Amphiprion_percula_Combined_iter011_model.rds,Amphiprion_percula,Combined
PC2,-3.8611162105496475,Amphiprion_percula_Combined_iter011_model.rds,Amphiprion_percula,Combined
PC3,-2.618161337538725,Amphiprion_percula_Combined_iter011_model.rds,Amphiprion_percula,Combined
PC3,-0.6571653108325732,Amphiprion_percula_Combined_iter011_model.rds,Amphiprion_percula,Combined
PC4,-2.33500390598163,Amphiprion_percula_Combined_iter011_model.rds,Amphiprion_percula,Combined
PC4,1.2116187666984564,Amphiprion_percula_Combined_iter011_model.rds,Amphiprion_percula,Combined
PC4,0.19591914817378098,Amphiprion_percula_Combined_iter011_model.rds,Amphiprion_percula,Combined
PC4,-2.563294007023371,Amphiprion_percula_Combined_iter011_model.rds,Amphiprion_percula,Combined
rugosity,-0.7686822436801409,Amphiprion_percula_Combined_iter011_model.rds,Amphiprion_percula,Combined
rugosity,-0.519569022702777,Amphiprion_percula_Combined_iter011_model.rds,Amphiprion_percula,Combined
rugosity,0.04833968628694556,Amphiprion_percula_Combined_iter011_model.rds,Amphiprion_percula,Combined
rugosity,2.668006269150506,Amphiprion_percula_Combined_iter011_model.rds,Amphiprion_percula,Combined
rugosity,0.8799977461446287,Amphiprion_percula_Combined_iter011_model.rds,Amphiprion_percula,Combined
rugosity,0.0014705758738244423,Amphiprion_percula_Combined_iter011_model.rds,Amphiprion_percula,Combined
biotic_suitability,0.20648304826101221,Amphiprion_percula_Combined_iter011_model.rds,Amphiprion_percula,Combined
biotic_suitability,0.024970087966514728,Amphiprion_percula_Combined_iter011_model.rds,Amphiprion_percula,Combined
biotic_suitability,0.027812933059903785,Amphiprion_percula_Combined_iter011_model.rds,Amphiprion_percula,Combined
biotic_suitability,0.4517482985967882,Amphiprion_percula_Combined_iter011_model.rds,Amphiprion_percula,Combined
biotic_suitability,-0.5250414604593381,Amphiprion_percula_Combined_iter011_model.rds,Amphiprion_percula,Combined
biotic_suitability,-4.182808933793242,Amphiprion_percula_Combined_iter011_model.rds,Amphiprion_percula,Combined
biotic_suitability,6.9195278238196805,Amphiprion_percula_Combined_iter011_model.rds,Amphiprion_percula,Combined
biotic_suitability,1.7473387013139898,Amphiprion_percula_Combined_iter011_model.rds,Amphiprion_percula,Combined
biotic_suitability,-8.334432760611846e-6,Amphiprion_percula_Combined_iter011_model.rds,Amphiprion_percula,Combined
biotic_suitability,-0.9340178899152503,Amphiprion_percula_Combined_iter011_model.rds,Amphiprion_percula,Combined
PC1,3.510202263090407,Amphiprion_percula_Combined_iter012_model.rds,Amphiprion_percula,Combined
PC1,-2.2615248022418157,Amphiprion_percula_Combined_iter012_model.rds,Amphiprion_percula,Combined
PC1,4.3139403697655565,Amphiprion_percula_Combined_iter012_model.rds,Amphiprion_percula,Combined
PC2,-5.057587597627531,Amphiprion_percula_Combined_iter012_model.rds,Amphiprion_percula,Combined
PC2,4.497386669381365,Amphiprion_percula_Combined_iter012_model.rds,Amphiprion_percula,Combined
PC2,2.9386409018263513,Amphiprion_percula_Combined_iter012_model.rds,Amphiprion_percula,Combined
PC2,0.6440928318698814,Amphiprion_percula_Combined_iter012_model.rds,Amphiprion_percula,Combined
PC2,2.473725143798698,Amphiprion_percula_Combined_iter012_model.rds,Amphiprion_percula,Combined
PC2,0.5245611501743508,Amphiprion_percula_Combined_iter012_model.rds,Amphiprion_percula,Combined
PC2,2.4421802949656897,Amphiprion_percula_Combined_iter012_model.rds,Amphiprion_percula,Combined
PC4,-1.1956462244290305,Amphiprion_percula_Combined_iter012_model.rds,Amphiprion_percula,Combined
PC4,0.1688334213610841,Amphiprion_percula_Combined_iter012_model.rds,Amphiprion_percula,Combined
PC4,2.3152085598443968,Amphiprion_percula_Combined_iter012_model.rds,Amphiprion_percula,Combined
PC4,-0.9271492074396165,Amphiprion_percula_Combined_iter012_model.rds,Amphiprion_percula,Combined
PC4,0.33166703778489454,Amphiprion_percula_Combined_iter012_model.rds,Amphiprion_percula,Combined
PC4,2.2460658460616756,Amphiprion_percula_Combined_iter012_model.rds,Amphiprion_percula,Combined
PC4,0.2040316686138426,Amphiprion_percula_Combined_iter012_model.rds,Amphiprion_percula,Combined
